trial 0 t0 lA False rA False pd1 0 pd2 0 eo1 0 eo2 0 pp1 (0.0, 0.0) pp2 (0.0, 0.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t38.64869 lA True rA True pd1 3.106476 pd2 2.809387 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
trial 0 t38.67075 lA True rA True pd1 3.110687 pd2 2.809311 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
trial 0 t38.69269 lA True rA True pd1 3.110428 pd2 2.810791 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
trial 0 t38.71481 lA True rA True pd1 3.118423 pd2 2.811859 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
trial 0 t38.73686 lA True rA True pd1 3.132446 pd2 2.810806 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
trial 0 t38.75881 lA True rA True pd1 3.138016 pd2 2.8078 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
trial 0 t38.7925 lA True rA True pd1 3.156418 pd2 2.83548 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 0.9, -24.0)
trial 0 t38.81469 lA True rA True pd1 3.169373 pd2 2.82135 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 0.9, -24.0)
trial 0 t38.83669 lA True rA True pd1 3.170959 pd2 2.822021 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 0.9, -24.0)
trial 0 t38.85885 lA True rA True pd1 3.174393 pd2 2.847702 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 0.9, -24.0)
trial 0 t38.88115 lA True rA True pd1 3.183716 pd2 2.847946 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 0.9, -24.0)
trial 0 t38.90339 lA True rA True pd1 3.167908 pd2 2.845108 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 0.9, -24.0)
trial 0 t38.92587 lA True rA True pd1 3.118668 pd2 2.865372 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.3, -21.8) go2 (-30.9, 0.9, -24.1)
trial 0 t38.94787 lA True rA True pd1 3.124786 pd2 2.838913 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.3, 6.2, -21.7) go2 (-30.9, 0.9, -24.2)
trial 0 t38.97035 lA True rA True pd1 3.119049 pd2 2.813385 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.3, 6.2, -21.7) go2 (-30.9, 0.9, -24.2)
trial 0 t38.99281 lA True rA True pd1 3.119308 pd2 2.803345 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.3, 6.2, -21.7) go2 (-30.9, 0.9, -24.2)
trial 0 t39.01473 lA True rA True pd1 3.113419 pd2 2.808716 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.3, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.03689 lA True rA True pd1 3.100998 pd2 2.808929 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.05899 lA True rA True pd1 3.11293 pd2 2.814255 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.08137 lA True rA True pd1 3.112732 pd2 2.840652 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.10406 lA True rA True pd1 3.11261 pd2 2.840393 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.12589 lA True rA True pd1 3.122833 pd2 2.846268 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.1588 lA True rA True pd1 3.114243 pd2 2.851334 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.18094 lA True rA True pd1 3.122345 pd2 2.851257 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.20327 lA True rA True pd1 3.122238 pd2 2.838806 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.22538 lA True rA True pd1 3.122162 pd2 2.820343 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.2)
trial 0 t39.24767 lA True rA True pd1 3.122162 pd2 2.817612 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.27003 lA True rA True pd1 3.17012 pd2 2.817032 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.29234 lA True rA True pd1 3.161224 pd2 2.838257 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.0)
trial 0 t39.31485 lA True rA True pd1 3.161346 pd2 2.839569 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.5, 6.2, -21.7) go2 (-30.8, 0.7, -24.0)
trial 0 t39.33679 lA True rA True pd1 3.167679 pd2 2.853714 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.5, 6.2, -21.7) go2 (-30.8, 0.7, -23.9)
trial 0 t39.35938 lA True rA True pd1 3.167358 pd2 2.846695 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.5, 6.2, -21.7) go2 (-30.8, 0.7, -23.9)
trial 0 t39.38124 lA True rA True pd1 3.188721 pd2 2.853439 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.5, 6.2, -21.7) go2 (-30.9, 0.7, -23.9)
trial 0 t39.40362 lA True rA True pd1 3.167999 pd2 2.853516 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.5, 6.2, -21.7) go2 (-30.9, 0.7, -23.9)
trial 0 t39.42546 lA True rA True pd1 3.183914 pd2 2.845764 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.0)
trial 0 t39.44739 lA True rA True pd1 3.19046 pd2 2.845047 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.0)
trial 0 t39.46991 lA True rA True pd1 3.183563 pd2 2.842224 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.49171 lA True rA True pd1 3.184525 pd2 2.854218 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.51414 lA True rA True pd1 3.172546 pd2 2.854004 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.53631 lA True rA True pd1 3.173477 pd2 2.862045 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.56943 lA True rA True pd1 3.168106 pd2 2.861755 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.59199 lA True rA True pd1 3.132828 pd2 2.861664 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.61429 lA True rA True pd1 3.12825 pd2 2.869736 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.63665 lA True rA True pd1 3.133194 pd2 2.869568 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.65899 lA True rA True pd1 3.120621 pd2 2.87532 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.68103 lA True rA True pd1 3.11319 pd2 2.875107 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.70314 lA True rA True pd1 3.13559 pd2 2.87674 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.7254 lA True rA True pd1 3.18306 pd2 2.895859 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t39.74746 lA True rA True pd1 3.191589 pd2 2.902222 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t39.76983 lA True rA True pd1 3.191528 pd2 2.902206 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t39.79189 lA True rA True pd1 3.186157 pd2 2.911636 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t39.81461 lA True rA True pd1 3.182617 pd2 2.919952 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t39.83694 lA True rA True pd1 3.151382 pd2 2.951324 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t39.85964 lA True rA True pd1 3.151306 pd2 2.952789 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t39.88194 lA True rA True pd1 3.151596 pd2 2.95694 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t39.90411 lA True rA True pd1 3.141006 pd2 2.957184 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.92662 lA True rA True pd1 3.152328 pd2 2.95256 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.95937 lA True rA True pd1 3.141815 pd2 2.931244 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t39.98106 lA True rA True pd1 3.159866 pd2 2.925629 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t40.00357 lA True rA True pd1 3.15329 pd2 2.925873 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t40.02654 lA True rA True pd1 3.12822 pd2 2.926163 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t40.04863 lA True rA True pd1 3.101196 pd2 2.934082 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t40.07091 lA True rA True pd1 3.113754 pd2 2.920074 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t40.09277 lA True rA True pd1 3.09552 pd2 2.913818 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t40.11476 lA True rA True pd1 3.092743 pd2 2.902985 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.7) go2 (-30.9, 0.8, -24.1)
trial 0 t40.13673 lA True rA True pd1 3.087509 pd2 2.9142 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t40.15866 lA True rA True pd1 3.086945 pd2 2.902573 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t40.18111 lA True rA True pd1 3.098099 pd2 2.914078 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t40.20266 lA True rA True pd1 3.09996 pd2 2.929764 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t40.22495 lA True rA True pd1 3.108917 pd2 2.942245 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 6.2, -21.8) go2 (-30.9, 0.8, -24.1)
trial 0 t40.24694 lA True rA True pd1 3.173859 pd2 2.924683 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 6.1, -21.5) go2 (-31.0, 0.8, -24.3)
trial 0 t40.26918 lA True rA True pd1 3.292755 pd2 2.908707 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.2, 6.1, -21.5) go2 (-31.1, 0.9, -24.7)
trial 0 t40.30266 lA True rA True pd1 3.293564 pd2 2.908783 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.2, 6.0, -21.4) go2 (-31.1, 0.8, -24.7)
trial 0 t40.32482 lA True rA True pd1 3.280899 pd2 2.923508 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.2, 6.0, -21.5) go2 (-31.1, 0.8, -24.7)
trial 0 t40.34705 lA True rA True pd1 3.280502 pd2 2.922821 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.2, 6.0, -21.5) go2 (-31.1, 0.8, -24.7)
trial 0 t40.37246 lA True rA True pd1 3.290894 pd2 2.923477 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.2, 6.1, -21.5) go2 (-31.1, 0.8, -24.7)
trial 0 t40.37246 lA True rA True pd1 3.294724 pd2 2.923401 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.2, 6.1, -21.5) go2 (-31.1, 0.8, -24.7)
