trial 0 t0 lA False rA False pd1 0 pd2 0 eo1 0 eo2 0 pp1 (0.0, 0.0) pp2 (0.0, 0.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t199.0479 lA True rA True pd1 3.054932 pd2 3.842148 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.0, 2.9, -29.9) go2 (-29.0, 3.6, -26.8)
trial 9 t199.0705 lA True rA True pd1 3.064377 pd2 3.843689 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.0, 2.9, -29.9) go2 (-29.0, 3.5, -26.7)
trial 9 t199.0924 lA True rA True pd1 3.074768 pd2 3.843216 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.0, 2.9, -29.8) go2 (-29.0, 3.5, -26.7)
trial 9 t199.1148 lA True rA True pd1 3.079834 pd2 3.822144 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.0, 2.9, -29.8) go2 (-29.0, 3.5, -26.7)
trial 9 t199.1365 lA True rA True pd1 3.081726 pd2 3.817383 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.1, 2.9, -29.7) go2 (-29.0, 3.5, -26.7)
trial 9 t199.1588 lA True rA True pd1 2.961731 pd2 3.758133 eo1 0.9979788 eo2 0.9949406 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.2, 3.0, -30.0) go2 (-29.0, 3.6, -26.9)
trial 9 t199.1804 lA True rA True pd1 2.829544 pd2 3.729187 eo1 0.8702177 eo2 0.9322755 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.2, 3.0, -29.8) go2 (-29.0, 3.6, -27.0)
trial 9 t199.2025 lA True rA True pd1 3.40271 pd2 3.759125 eo1 0.5094941 eo2 0.631819 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.2, 1.0) go1 (33.3, 3.2, -30.2) go2 (-28.8, 4.0, -28.1)
trial 9 t199.2245 lA True rA True pd1 2.130737 pd2 4.036423 eo1 0 eo2 0 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.1, 0.2, 1.0) go1 (33.3, 3.2, -30.3) go2 (-28.8, 4.1, -28.0)
trial 9 t199.2467 lA False rA True pd1 -1 pd2 3.270004 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (0.4, 0.4) gd1 (0.0, 0.0, 0.0) gd2 (0.1, 0.0, 1.0) go1 (0.0, 0.0, 0.0) go2 (-28.7, 4.5, -29.9)
trial 9 t199.2689 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t199.2913 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t199.3246 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t199.347 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t199.369 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.1961998 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t199.3913 lA False rA True pd1 -1 pd2 1.389709 eo1 0.2320906 eo2 0.405232 pp1 (-1.0, -1.0) pp2 (0.4, 0.5) gd1 (0.0, 0.0, 0.0) gd2 (0.1, -0.1, 1.0) go1 (0.0, 0.0, 0.0) go2 (-28.8, 7.9, -47.5)
trial 9 t199.4138 lA True rA True pd1 1.888763 pd2 3.44931 eo1 0.4932405 eo2 0.5256476 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, -0.1, 1.0) gd2 (0.1, 0.0, 1.0) go1 (33.5, 2.6, -29.3) go2 (-28.7, 4.0, -28.5)
trial 9 t199.436 lA True rA True pd1 4.026962 pd2 4.234726 eo1 0.6492795 eo2 0.6213321 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.7, -29.5) go2 (-28.7, 4.2, -29.1)
trial 9 t199.4585 lA True rA True pd1 2.905869 pd2 3.73175 eo1 0.8855823 eo2 0.9285932 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.8, -29.4) go2 (-28.6, 4.2, -28.9)
trial 9 t199.4805 lA True rA True pd1 3.177277 pd2 3.508652 eo1 0.9280922 eo2 0.9826709 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.3) go2 (-28.6, 3.8, -27.9)
trial 9 t199.5025 lA True rA True pd1 3.284485 pd2 3.670059 eo1 0.9673501 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.6, -29.4) go2 (-28.6, 3.7, -27.8)
trial 9 t199.5247 lA True rA True pd1 3.295151 pd2 3.666519 eo1 0.9769302 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.6, -29.4) go2 (-28.6, 3.5, -27.7)
trial 9 t199.5467 lA True rA True pd1 3.293106 pd2 3.828979 eo1 0.985236 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.5, -29.4) go2 (-28.5, 3.7, -28.5)
trial 9 t199.5692 lA True rA True pd1 3.302185 pd2 3.780899 eo1 0.9900549 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.5, -29.4) go2 (-28.5, 3.5, -27.9)
trial 9 t199.5911 lA True rA True pd1 3.313248 pd2 3.878555 eo1 0.982362 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.4, -29.4) go2 (-28.5, 3.5, -27.7)
trial 9 t199.6133 lA True rA True pd1 3.342712 pd2 3.885529 eo1 0.963864 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.5, -29.4) go2 (-28.5, 3.6, -28.0)
trial 9 t199.6354 lA True rA True pd1 3.179993 pd2 3.864075 eo1 0.9664711 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.6, -29.2) go2 (-28.4, 3.9, -28.4)
trial 9 t199.6578 lA True rA True pd1 3.254227 pd2 3.813126 eo1 0.9893835 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.6, -29.2) go2 (-28.4, 3.9, -28.3)
trial 9 t199.68 lA True rA True pd1 3.294098 pd2 3.828415 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.6, -29.2) go2 (-28.5, 3.9, -28.3)
trial 9 t199.7021 lA True rA True pd1 3.315903 pd2 3.823898 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.6, -29.1) go2 (-28.5, 3.9, -28.3)
trial 9 t199.7355 lA True rA True pd1 3.303406 pd2 3.821472 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.5, -29.1) go2 (-28.5, 3.9, -28.3)
trial 9 t199.7577 lA True rA True pd1 3.303589 pd2 3.821625 eo1 0.9982711 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.5, -29.1) go2 (-28.5, 3.9, -28.3)
trial 9 t199.7798 lA True rA True pd1 3.337219 pd2 3.828751 eo1 0.9958255 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.5, -29.1) go2 (-28.5, 3.9, -28.2)
trial 9 t199.8018 lA True rA True pd1 3.327576 pd2 3.838043 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.5, -29.1) go2 (-28.5, 3.8, -28.2)
trial 9 t199.824 lA True rA True pd1 3.326828 pd2 3.805206 eo1 0.9969841 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.5, -29.1) go2 (-28.5, 3.8, -28.2)
trial 9 t199.8465 lA True rA True pd1 3.504807 pd2 3.817459 eo1 0.998607 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.6, -29.1) go2 (-28.6, 3.8, -27.9)
trial 9 t199.8688 lA True rA True pd1 3.618927 pd2 3.824585 eo1 0.9877522 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.2, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.8, -29.5) go2 (-28.6, 4.0, -28.0)
trial 9 t199.8911 lA True rA True pd1 3.313385 pd2 3.794785 eo1 0.9871632 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.9, -29.6) go2 (-28.5, 4.0, -28.1)
trial 9 t199.9142 lA True rA True pd1 3.413757 pd2 3.705658 eo1 0.9930507 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.2, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.9, -29.5) go2 (-28.6, 4.0, -28.1)
trial 9 t199.9356 lA True rA True pd1 3.245178 pd2 3.765579 eo1 0.9767089 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.9, -29.4) go2 (-28.6, 4.0, -27.7)
trial 9 t199.9581 lA True rA True pd1 3.19136 pd2 3.762833 eo1 0.9749116 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 3.1, -29.6) go2 (-28.6, 4.0, -27.6)
trial 9 t199.9803 lA True rA True pd1 3.524048 pd2 3.884949 eo1 0.9742323 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.9, -29.5) go2 (-28.6, 3.8, -27.7)
trial 9 t200.0019 lA True rA True pd1 3.601654 pd2 3.870651 eo1 0.9440033 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.3) go2 (-28.6, 3.5, -27.7)
trial 9 t200.024 lA True rA True pd1 2.944 pd2 3.855103 eo1 0.9452302 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 3.2, -29.9) go2 (-28.6, 3.7, -27.9)
trial 9 t200.0463 lA True rA True pd1 3.122696 pd2 3.775467 eo1 0.9334934 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 3.3, -30.0) go2 (-28.6, 3.9, -27.7)
trial 9 t200.0795 lA True rA True pd1 3.390762 pd2 3.758621 eo1 0.9187029 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 3.3, -30.1) go2 (-28.6, 4.1, -27.9)
trial 9 t200.1019 lA True rA True pd1 3.422241 pd2 3.735382 eo1 0.9510331 eo2 0.9404326 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 3.2, -29.9) go2 (-28.6, 4.0, -27.5)
trial 9 t200.1239 lA True rA True pd1 3.226685 pd2 3.778503 eo1 0.9730157 eo2 0.9847367 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 3.1, -30.1) go2 (-28.7, 4.2, -27.8)
trial 9 t200.1466 lA True rA True pd1 3.602875 pd2 3.686752 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.5, 3.2, -30.4) go2 (-29.4, 4.4, -28.1)
trial 9 t200.1686 lA True rA True pd1 3.694824 pd2 2.876205 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.3, 2.9, -29.9) go2 (-29.7, 4.2, -28.1)
trial 9 t200.1913 lA True rA True pd1 3.58786 pd2 3.536072 eo1 0.9787153 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.4, 2.9, -29.7) go2 (-29.6, 4.0, -27.8)
trial 9 t200.2137 lA True rA True pd1 3.374313 pd2 3.766434 eo1 0.9879929 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.6, 2.8, -29.7) go2 (-29.5, 3.9, -27.7)
trial 9 t200.2359 lA True rA True pd1 3.148346 pd2 3.737427 eo1 0.9666075 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.7, 3.0, -30.1) go2 (-29.2, 4.1, -28.0)
trial 9 t200.2578 lA True rA True pd1 3.006027 pd2 3.75444 eo1 0.8956484 eo2 0.9740918 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 3.3, -30.3) go2 (-28.9, 4.2, -27.9)
trial 9 t200.2799 lA True rA True pd1 3.201706 pd2 3.903137 eo1 0.7847588 eo2 0.9157363 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.1, 3.0, -29.7) go2 (-28.9, 4.1, -27.6)
trial 9 t200.3018 lA True rA True pd1 3.302032 pd2 4.12439 eo1 0.01851989 eo2 0.3896408 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.9, -29.9) go2 (-28.8, 4.2, -28.1)
trial 9 t200.324 lA True rA True pd1 2.531082 pd2 4.08075 eo1 0 eo2 0 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.9, -29.9) go2 (-28.7, 4.3, -28.4)
trial 9 t200.3462 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t200.3684 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t200.3906 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t200.4237 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t200.4464 lA False rA False pd1 -1 pd2 -1 eo1 0.4680627 eo2 0.6604455 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 9 t200.4687 lA False rA True pd1 -1 pd2 3.645523 eo1 0.7005709 eo2 0.8460326 pp1 (-1.0, -1.0) pp2 (0.5, 0.4) gd1 (0.0, 0.0, 0.0) gd2 (-0.1, 0.0, 1.0) go1 (0.0, 0.0, 0.0) go2 (-29.4, 4.4, -28.0)
trial 9 t200.491 lA True rA True pd1 3.299332 pd2 3.849136 eo1 0.8095603 eo2 0.8924878 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.3, 0.1, 1.0) gd2 (-0.1, 0.1, 1.0) go1 (32.4, 3.2, -30.4) go2 (-29.6, 4.4, -28.4)
trial 9 t200.5132 lA True rA True pd1 3.662476 pd2 3.559555 eo1 0.9037573 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (-0.1, 0.1, 1.0) go1 (32.3, 3.0, -29.8) go2 (-29.7, 4.3, -28.4)
trial 9 t200.5356 lA True rA True pd1 3.35968 pd2 3.725128 eo1 0.9332152 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.3, 0.1, 1.0) gd2 (-0.1, 0.1, 1.0) go1 (32.3, 3.0, -30.1) go2 (-29.7, 4.2, -28.3)
trial 9 t200.5576 lA True rA True pd1 3.518631 pd2 3.213272 eo1 0.9390972 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (-0.1, 0.0, 1.0) go1 (32.5, 3.1, -30.4) go2 (-29.5, 3.9, -27.7)
trial 9 t200.5798 lA True rA True pd1 3.403152 pd2 3.220306 eo1 0.9468888 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.3, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.5, 3.3, -30.9) go2 (-29.5, 3.9, -27.6)
trial 9 t200.6019 lA True rA True pd1 3.099319 pd2 3.631622 eo1 0.9622151 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.6, 3.1, -30.4) go2 (-29.4, 3.8, -27.2)
trial 9 t200.6241 lA True rA True pd1 3.251068 pd2 3.57103 eo1 0.9714028 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.6, 3.1, -30.4) go2 (-29.3, 3.8, -27.3)
trial 9 t200.6462 lA True rA True pd1 3.177307 pd2 3.705353 eo1 0.9766171 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.7, 3.2, -30.7) go2 (-29.3, 3.9, -27.6)
trial 9 t200.6681 lA True rA True pd1 3.143723 pd2 3.777542 eo1 0.9628791 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 3.1, -30.2) go2 (-29.2, 3.8, -27.3)
trial 9 t200.691 lA True rA True pd1 3.059143 pd2 3.718323 eo1 0.9624737 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 3.1, -30.2) go2 (-29.2, 3.8, -27.2)
trial 9 t200.7132 lA True rA True pd1 3.394104 pd2 3.954224 eo1 0.9520731 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.7, 3.1, -30.4) go2 (-29.2, 3.6, -27.0)
trial 9 t200.7353 lA True rA True pd1 3.164337 pd2 3.231491 eo1 0.955323 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.7, 2.8, -29.8) go2 (-29.3, 3.6, -27.5)
trial 9 t200.7575 lA True rA True pd1 3.289673 pd2 3.502579 eo1 0.9756078 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.7, 2.8, -29.8) go2 (-29.3, 3.6, -27.2)
trial 9 t200.7798 lA True rA True pd1 3.232666 pd2 3.51445 eo1 0.9628541 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.6, 2.7, -29.8) go2 (-29.3, 3.6, -27.2)
trial 9 t200.8019 lA True rA True pd1 3.277435 pd2 3.758026 eo1 0.9720944 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.6, 2.8, -29.7) go2 (-29.4, 3.7, -27.3)
trial 9 t200.8353 lA True rA True pd1 3.282654 pd2 3.413315 eo1 0.9771128 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.6, 2.7, -29.4) go2 (-29.4, 3.7, -27.3)
trial 9 t200.857 lA True rA True pd1 3.273865 pd2 3.297821 eo1 0.9775743 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.7, 2.8, -29.4) go2 (-29.3, 3.8, -27.3)
trial 9 t200.8795 lA True rA True pd1 3.136932 pd2 3.436646 eo1 0.9714388 eo2 1 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.7, 2.9, -29.4) go2 (-29.3, 3.8, -27.5)
trial 9 t200.9012 lA True rA True pd1 3.106888 pd2 3.696426 eo1 0.966862 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.9, -29.4) go2 (-29.2, 3.8, -27.3)
trial 9 t200.9236 lA True rA True pd1 3.31633 pd2 3.707092 eo1 0.9606709 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 2.7, -29.6) go2 (-29.2, 3.5, -26.9)
trial 9 t200.9458 lA True rA True pd1 3.347641 pd2 3.626205 eo1 0.9590591 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.9, 2.7, -29.7) go2 (-29.1, 3.3, -26.7)
trial 9 t200.968 lA True rA True pd1 3.192505 pd2 3.783798 eo1 0.9584994 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.9, 2.6, -29.6) go2 (-29.1, 3.2, -26.6)
trial 9 t200.9916 lA True rA True pd1 3.210205 pd2 3.872757 eo1 0.9595149 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.6, -29.2) go2 (-29.0, 3.3, -26.8)
trial 9 t201.0129 lA True rA True pd1 2.882843 pd2 3.951767 eo1 0.9404171 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 2.8, -29.7) go2 (-28.9, 3.4, -27.1)
trial 9 t201.0354 lA True rA True pd1 3.274902 pd2 3.911469 eo1 0.9404171 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 2.8, -29.8) go2 (-28.8, 3.4, -27.1)
trial 9 t201.0577 lA True rA True pd1 2.951538 pd2 3.742996 eo1 0.9444702 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 2.7, -29.4) go2 (-28.7, 3.4, -27.2)
